"label","new_genomes/Aameric_YS121.v1.cds.fasta","new_genomes/Abit_YS124.v1.cds.fasta","new_genomes/Cang_YS89.v1.cds.fasta","new_genomes/Ccajan.v1.cds.fasta","new_genomes/Ccin_YS129.v1.cds.fasta","new_genomes/Cens_YS85.v1.cds.fasta","new_genomes/Cmolle_YS235.v1.cds.fasta","new_genomes/Cmuc_YS125.v1.cds.fasta","new_genomes/Cros_YS43.v1.cds.fasta","new_genomes/Ctet_YS88.v1.cds.fasta","new_genomes/Duni_YS76.v1.cds.fasta","new_genomes/Eind_YS44.hap1.v1.cds.fasta","new_genomes/GmaxWm82ISU_01_724_v2.1.cds_primaryTranscriptOnly.fa","new_genomes/Gstr_YS140.v1.cds.fasta","new_genomes/HpodTM013.v1.cds.fasta","new_genomes/Isuf_YS112.v1.cds.fasta","new_genomes/Itin_YS146.v1.cds.fasta","new_genomes/Lcun_YS151.v1.cds.fasta","new_genomes/Lpur_YS149.v1.cds.fasta","new_genomes/Matro_YS75.v1.cds.fasta","new_genomes/Maxil_YS73.v1.cds.fasta","new_genomes/Mlat_YS84.v1.cds.fasta","new_genomes/Mpru_YS155.v1.cds.fasta","new_genomes/Msam_YS158.v1.cds.fasta","new_genomes/Pero_YS156.v1.cds.fasta","new_genomes/Plobssplob_YS90.hap1.v1.cds.fasta","new_genomes/Plun_YS103.v1.cds.fasta","new_genomes/Pmon_YS87.hap1.v1.cds.fasta","new_genomes/Pmonvarlob_YS172.hap1.v1.cds.fasta","new_genomes/Ptet_YS159.v1.cds.fasta","new_genomes/Rmin_YS79.v1.cds.fasta","new_genomes/Shelov_YS99.v1.cds.fasta","new_genomes/Smacrob_YS261.v1.cds.fasta","new_genomes/Tlab_YS204.v1.cds.fasta","new_genomes/Tunci_YS212.v1.cds.fasta","new_genomes/Vvexilla_YS115.hap1.v1.cds.fasta","Pvul218cds.fa","TAIR10cds.fa","Vung469cds.fa","Zmarina_668_v3.1.cds_primaryTranscriptOnly.fa"
"Rmin_YS79.v1.contig_167_pilon.g040310.t1","0.985","0.868","0.446","0.875","0.815","0.611","0.627","0.657","0.613","0.875","0.020","0.613","0.464","0.631","0.114","0.655","0.641","0.400","0.619","0.635","0.555","0.625","0.483","0.567","0.600","0.656","0.617","0.464","0.635","0.568","","0.559","0.562","0.491","0.469","0.595","0.595","2.617","0.626","2.773"
"Duni_YS76.v1.contig_208_pilon.g153650.t1","0.967","0.850","0.428","0.856","0.796","0.592","0.609","0.639","0.595","0.856","","0.595","0.445","0.613","0.096","0.637","0.622","0.381","0.601","0.617","0.537","0.606","0.465","0.548","0.582","0.638","0.599","0.445","0.617","0.549","0.020","0.541","0.544","0.473","0.451","0.577","0.577","2.599","0.607","2.755"
"Rmin_YS79.v1.contig_481_pilon.g207700.t1","0.999","0.882","0.460","0.889","0.829","0.625","0.641","0.671","0.627","0.889","0.072","0.627","0.478","0.646","0.129","0.669","0.655","0.414","0.633","0.649","0.570","0.639","0.498","0.581","0.614","0.670","0.631","0.478","0.649","0.582","","0.573","0.576","0.505","0.483","0.609","0.609","2.631","0.640","2.788"
"HpodTM013.v1.contig_2358_pilon.g085180.t1","0.960","0.843","0.421","0.850","0.790","0.586","0.602","0.632","0.588","0.850","0.096","0.588","0.439","0.606","","0.630","0.616","0.375","0.594","0.610","0.530","0.600","0.458","0.542","0.575","0.631","0.592","0.439","0.610","0.543","0.114","0.534","0.537","0.466","0.444","0.570","0.570","2.592","0.601","2.748"
"HpodTM013.v1.contig_2358_pilon.g085170.t1","0.966","0.849","0.427","0.856","0.795","0.592","0.608","0.638","0.594","0.856","0.117","0.594","0.444","0.612","","0.636","0.621","0.381","0.600","0.616","0.536","0.606","0.464","0.548","0.581","0.637","0.598","0.445","0.616","0.548","0.135","0.540","0.543","0.472","0.450","0.576","0.576","2.598","0.606","2.754"
"HpodTM013.v1.contig_2358_pilon.g085110.t1","0.981","0.864","0.442","0.871","0.810","0.607","0.623","0.653","0.609","0.871","0.132","0.609","0.459","0.627","","0.651","0.636","0.396","0.615","0.631","0.551","0.621","0.479","0.563","0.596","0.652","0.613","0.460","0.631","0.563","0.150","0.555","0.558","0.487","0.465","0.591","0.591","2.613","0.621","2.769"
"Rmin_YS79.v1.contig_210_pilon.g078330.t1","0.982","0.865","0.443","0.871","0.811","0.607","0.624","0.654","0.610","0.871","0.068","0.610","0.460","0.628","0.152","0.652","0.637","0.396","0.616","0.632","0.552","0.621","0.480","0.563","0.597","0.653","0.614","0.460","0.632","0.564","","0.556","0.559","0.488","0.466","0.592","0.592","2.614","0.622","2.770"
"Duni_YS76.v1.contig_208_pilon.g153660.t1","0.973","0.857","0.434","0.863","0.803","0.599","0.616","0.646","0.602","0.863","","0.602","0.452","0.620","0.143","0.643","0.629","0.388","0.608","0.624","0.544","0.613","0.472","0.555","0.589","0.645","0.606","0.452","0.624","0.556","0.068","0.548","0.551","0.479","0.457","0.583","0.584","2.606","0.614","2.762"
"Rmin_YS79.v1.contig_481_pilon.g207750.t1","1.006","0.889","0.467","0.896","0.836","0.632","0.648","0.678","0.634","0.896","0.205","0.634","0.485","0.653","0.139","0.676","0.662","0.421","0.641","0.656","0.577","0.646","0.505","0.588","0.621","0.677","0.638","0.485","0.656","0.589","","0.580","0.583","0.512","0.490","0.616","0.617","2.638","0.647","2.795"
"HpodTM013.v1.contig_2358_pilon.g085190.t1","0.937","0.820","0.398","0.827","0.767","0.563","0.579","0.610","0.566","0.827","0.137","0.566","0.416","0.584","","0.607","0.593","0.352","0.572","0.587","0.508","0.577","0.436","0.519","0.553","0.608","0.570","0.416","0.587","0.520","0.126","0.511","0.515","0.443","0.421","0.547","0.548","2.570","0.578","2.726"
"Rmin_YS79.v1.contig_481_pilon.g207730.t1","0.984","0.867","0.445","0.874","0.814","0.610","0.626","0.657","0.613","0.874","0.196","0.613","0.463","0.631","0.167","0.654","0.640","0.399","0.619","0.634","0.555","0.624","0.483","0.566","0.599","0.655","0.617","0.463","0.634","0.567","","0.558","0.561","0.490","0.468","0.594","0.595","2.617","0.625","2.773"
"Rmin_YS79.v1.contig_481_pilon.g207710.t1","0.944","0.827","0.405","0.833","0.773","0.569","0.586","0.616","0.572","0.833","0.156","0.572","0.422","0.590","0.126","0.614","0.599","0.358","0.578","0.594","0.514","0.583","0.442","0.525","0.559","0.615","0.576","0.422","0.594","0.526","","0.518","0.521","0.450","0.428","0.554","0.554","2.576","0.584","2.732"
"Duni_YS76.v1.contig_208_pilon.g153670.t1","0.909","0.792","0.370","0.799","0.739","0.535","0.551","0.581","0.537","0.799","","0.537","0.388","0.556","0.064","0.579","0.565","0.324","0.544","0.559","0.480","0.549","0.408","0.491","0.524","0.580","0.541","0.388","0.559","0.492","0.099","0.483","0.486","0.415","0.393","0.519","0.520","2.541","0.550","2.698"
"Rmin_YS79.v1.contig_481_pilon.g207720.t1","0.993","0.877","0.454","0.883","0.823","0.619","0.636","0.666","0.622","0.883","0.123","0.622","0.472","0.640","0.148","0.663","0.649","0.408","0.628","0.644","0.564","0.633","0.492","0.575","0.609","0.665","0.626","0.472","0.644","0.576","","0.568","0.571","0.499","0.477","0.603","0.604","2.626","0.634","2.782"
"HpodTM013.v1.contig_2358_pilon.g085200.t1","0.915","0.798","0.376","0.804","0.744","0.540","0.557","0.587","0.543","0.804","0.075","0.543","0.393","0.561","","0.585","0.570","0.329","0.549","0.565","0.485","0.554","0.413","0.496","0.530","0.586","0.547","0.393","0.565","0.497","0.104","0.489","0.492","0.421","0.399","0.525","0.525","2.547","0.555","2.703"
"HpodTM013.v1.contig_2358_pilon.g085130.t1","0.904","0.787","0.365","0.793","0.733","0.529","0.546","0.576","0.532","0.793","0.064","0.532","0.382","0.550","","0.574","0.559","0.318","0.538","0.554","0.474","0.543","0.402","0.485","0.519","0.575","0.536","0.382","0.554","0.486","0.093","0.478","0.481","0.410","0.388","0.514","0.514","2.536","0.544","2.692"
"Rmin_YS79.v1.contig_481_pilon.g207670.t1","0.918","0.801","0.379","0.808","0.748","0.544","0.560","0.590","0.546","0.808","0.099","0.546","0.397","0.565","0.093","0.588","0.574","0.333","0.553","0.568","0.489","0.558","0.417","0.500","0.533","0.589","0.550","0.397","0.568","0.501","","0.492","0.495","0.424","0.402","0.528","0.529","2.550","0.559","2.707"
"Lcun_YS151.v1.contig_4_pilon.g274080.t1","0.853","0.736","0.314","0.743","0.683","0.479","0.495","0.525","0.481","0.743","0.324","0.481","0.332","0.499","0.318","0.523","0.509","","0.487","0.503","0.424","0.493","0.351","0.435","0.468","0.524","0.485","0.332","0.503","0.436","0.333","0.427","0.430","0.359","0.337","0.463","0.463","2.485","0.494","2.642"
"Lcun_YS151.v1.contig_4_pilon.g274270.t1","0.858","0.741","0.319","0.748","0.688","0.484","0.500","0.530","0.486","0.748","0.329","0.486","0.337","0.504","0.323","0.528","0.514","","0.492","0.508","0.429","0.498","0.356","0.440","0.473","0.529","0.490","0.337","0.508","0.441","0.338","0.432","0.435","0.364","0.342","0.468","0.468","2.490","0.499","2.647"
"Lcun_YS151.v1.contig_4_pilon.g274100.t1","0.869","0.753","0.330","0.759","0.699","0.495","0.511","0.542","0.498","0.759","0.340","0.498","0.348","0.516","0.335","0.539","0.525","","0.504","0.520","0.440","0.509","0.368","0.451","0.485","0.540","0.502","0.348","0.520","0.452","0.349","0.444","0.447","0.375","0.353","0.479","0.480","2.502","0.510","2.658"
"Lcun_YS151.v1.contig_4_pilon.g274260.t1","0.865","0.748","0.326","0.754","0.694","0.490","0.507","0.537","0.493","0.754","0.336","0.493","0.343","0.511","0.330","0.535","0.520","","0.499","0.515","0.435","0.504","0.363","0.446","0.480","0.536","0.497","0.343","0.515","0.447","0.345","0.439","0.442","0.371","0.349","0.475","0.475","2.497","0.505","2.653"
"GmISU01.10G190200","0.832","0.715","0.275","0.722","0.662","0.458","0.474","0.504","0.460","0.722","0.393","0.460","","0.478","0.380","0.502","0.488","0.343","0.449","0.465","0.402","0.454","0.313","0.372","0.406","0.503","0.447","0.246","0.465","0.373","0.411","0.406","0.404","0.296","0.251","0.442","0.442","2.464","0.467","2.620"
"GmISU01.10G190700","0.843","0.726","0.286","0.732","0.672","0.468","0.485","0.515","0.471","0.732","0.404","0.471","","0.489","0.391","0.512","0.498","0.354","0.460","0.475","0.413","0.465","0.324","0.383","0.416","0.514","0.457","0.257","0.475","0.384","0.421","0.417","0.415","0.307","0.262","0.453","0.453","2.475","0.477","2.631"
"GmISU01.10G190100","0.818","0.701","0.262","0.708","0.648","0.444","0.460","0.490","0.446","0.708","0.380","0.446","","0.465","0.366","0.488","0.474","0.330","0.435","0.451","0.389","0.441","0.299","0.358","0.392","0.489","0.433","0.232","0.451","0.359","0.397","0.392","0.390","0.283","0.238","0.428","0.429","2.450","0.453","2.607"
"Tunci_YS212.v1.contig_113_pilon.g012290.t1","0.823","0.706","0.267","0.713","0.653","0.449","0.465","0.496","0.452","0.713","0.385","0.452","0.238","0.470","0.371","0.493","0.479","0.335","0.440","0.456","0.394","0.446","0.304","0.364","0.397","0.494","0.438","0.140","0.456","0.365","0.402","0.397","0.396","0.288","","0.433","0.434","2.456","0.458","2.612"
"Pmon_YS87.hap1.v1.h1tg001224l.g561900.t1","0.818","0.701","0.262","0.708","0.648","0.444","0.460","0.490","0.446","0.708","0.380","0.446","0.232","0.465","0.366","0.488","0.474","0.330","0.435","0.451","0.389","0.441","0.299","0.359","0.392","0.489","0.433","","0.451","0.359","0.397","0.392","0.391","0.283","0.140","0.428","0.429","2.450","0.453","2.607"
"Ptet_YS159.v1.contig_178_pilon.g007180.t1","0.922","0.805","0.366","0.812","0.752","0.548","0.564","0.594","0.550","0.812","0.484","0.550","0.359","0.569","0.470","0.592","0.578","0.434","0.539","0.555","0.493","0.544","0.403","0.005","0.052","0.593","0.537","0.359","0.555","","0.501","0.496","0.494","0.349","0.365","0.532","0.532","2.554","0.557","2.711"
"Msam_YS158.v1.contig_16.g050320.t1","0.921","0.804","0.365","0.811","0.751","0.547","0.563","0.594","0.550","0.811","0.483","0.550","0.358","0.568","0.469","0.591","0.577","0.433","0.538","0.554","0.492","0.544","0.402","","0.051","0.592","0.536","0.359","0.554","0.005","0.500","0.495","0.494","0.348","0.364","0.531","0.532","2.553","0.556","2.710"
"Pero_YS156.v1.contig_1520_pilon.g134360.t1","0.955","0.838","0.398","0.844","0.784","0.580","0.597","0.627","0.583","0.844","0.516","0.583","0.392","0.601","0.503","0.625","0.610","0.466","0.572","0.587","0.525","0.577","0.436","0.051","","0.626","0.569","0.392","0.587","0.052","0.533","0.529","0.527","0.381","0.397","0.565","0.565","2.587","0.589","2.743"
"Tlab_YS204.v1.contig_239_pilon.g0420260.t1","0.845","0.729","0.289","0.735","0.675","0.471","0.488","0.518","0.474","0.735","0.407","0.474","0.283","0.492","0.393","0.515","0.501","0.357","0.462","0.478","0.416","0.468","0.326","0.348","0.381","0.516","0.460","0.283","0.478","0.349","0.424","0.420","0.418","","0.288","0.455","0.456","2.478","0.480","2.634"
"GmISU01.10G190300","0.850","0.733","0.270","0.740","0.680","0.476","0.492","0.522","0.478","0.740","0.329","0.478","","0.497","0.316","0.520","0.506","0.338","0.444","0.459","0.421","0.449","0.308","0.407","0.448","0.521","0.441","0.216","0.459","0.407","0.388","0.424","0.399","0.194","0.202","0.458","0.455","2.482","0.462","2.639"
"GmISU01.10G190800","0.853","0.736","0.273","0.743","0.683","0.479","0.495","0.525","0.481","0.743","0.332","0.481","","0.499","0.319","0.523","0.509","0.341","0.447","0.462","0.423","0.452","0.311","0.410","0.451","0.524","0.444","0.218","0.462","0.410","0.390","0.427","0.402","0.197","0.205","0.461","0.458","2.485","0.464","2.641"
"Tunci_YS212.v1.contig_360_pilon.g320500.t1","0.883","0.766","0.303","0.773","0.713","0.509","0.525","0.555","0.511","0.773","0.362","0.511","0.202","0.530","0.349","0.553","0.539","0.371","0.477","0.492","0.454","0.482","0.341","0.440","0.481","0.554","0.475","0.249","0.492","0.440","0.421","0.457","0.432","0.020","","0.491","0.488","2.515","0.495","2.672"
"Tlab_YS204.v1.contig_1080_pilon.g0068300.t1","0.876","0.759","0.296","0.765","0.705","0.501","0.518","0.548","0.504","0.765","0.355","0.504","0.194","0.522","0.341","0.546","0.531","0.364","0.469","0.485","0.446","0.475","0.333","0.432","0.473","0.547","0.467","0.241","0.485","0.432","0.413","0.450","0.425","","0.020","0.484","0.481","2.508","0.487","2.664"
"Pmon_YS87.hap1.v1.h1tg000128l.g183790.t1","0.834","0.717","0.255","0.724","0.664","0.460","0.476","0.507","0.463","0.724","0.314","0.463","0.216","0.481","0.300","0.504","0.490","0.322","0.428","0.444","0.405","0.433","0.292","0.391","0.432","0.505","0.426","","0.444","0.391","0.372","0.408","0.383","0.241","0.249","0.442","0.439","2.466","0.446","2.623"
"Rmin_YS79.v1.contig_170_pilon.g055610.t1","0.977","0.860","0.397","0.866","0.806","0.602","0.619","0.649","0.605","0.866","0.068","0.605","0.388","0.623","0.115","0.647","0.632","0.465","0.570","0.586","0.547","0.576","0.434","0.533","0.574","0.648","0.568","0.372","0.586","0.533","","0.551","0.526","0.413","0.421","0.585","0.582","2.609","0.588","2.765"
"Duni_YS76.v1.contig_688_pilon.g229480.t1","0.918","0.801","0.339","0.808","0.748","0.544","0.560","0.591","0.547","0.808","","0.547","0.329","0.565","0.057","0.588","0.574","0.406","0.512","0.528","0.489","0.517","0.376","0.475","0.516","0.589","0.510","0.314","0.528","0.475","0.068","0.492","0.467","0.355","0.362","0.526","0.523","2.551","0.530","2.707"
"HpodTM013.v1.contig_598_pilon.g222170.t1","0.905","0.788","0.325","0.795","0.735","0.531","0.547","0.577","0.533","0.795","0.057","0.533","0.316","0.551","","0.575","0.561","0.393","0.499","0.514","0.475","0.504","0.363","0.462","0.503","0.576","0.496","0.300","0.514","0.462","0.115","0.479","0.454","0.341","0.349","0.513","0.510","2.537","0.516","2.694"
"Pmonvarlob_YS172.hap1.v1.h1tg000006l.g141420.t1","1.045","0.928","0.376","0.935","0.874","0.670","0.687","0.717","0.673","0.935","0.583","0.673","0.506","0.691","0.569","0.715","0.700","0.505","0.176","0.000","0.615","0.060","0.445","0.401","0.447","0.716","0.175","0.358","","0.401","0.623","0.580","0.320","0.358","0.369","0.197","0.592","2.677","0.202","2.833"
"Matro_YS75.v1.contig_303_pilon.g120830.t1","1.045","0.928","0.376","0.935","0.874","0.670","0.687","0.717","0.673","0.935","0.583","0.673","0.506","0.691","0.569","0.715","0.700","0.505","0.176","","0.615","0.060","0.445","0.401","0.447","0.716","0.175","0.358","0.000","0.401","0.623","0.580","0.320","0.358","0.369","0.197","0.592","2.677","0.202","2.833"
"Mlat_YS84.v1.contig_107_pilon.g004880.t1","1.042","0.925","0.373","0.932","0.871","0.667","0.684","0.714","0.670","0.932","0.580","0.670","0.503","0.688","0.566","0.712","0.697","0.502","0.173","0.060","0.612","","0.442","0.398","0.444","0.713","0.172","0.355","0.060","0.398","0.620","0.577","0.317","0.355","0.366","0.194","0.589","2.674","0.199","2.830"
"Vvexilla_YS115.hap1.v1.h1tg000016l.g247740.t1","1.043","0.927","0.375","0.933","0.873","0.669","0.686","0.716","0.672","0.933","0.582","0.672","0.505","0.690","0.568","0.713","0.699","0.504","0.175","0.197","0.614","0.194","0.444","0.400","0.446","0.715","0.174","0.357","0.197","0.400","0.622","0.579","0.319","0.356","0.368","","0.591","2.676","0.054","2.832"
"Vigun07g219700.1","1.048","0.932","0.380","0.938","0.878","0.674","0.691","0.721","0.677","0.938","0.587","0.677","0.510","0.695","0.573","0.718","0.704","0.509","0.180","0.202","0.619","0.199","0.449","0.405","0.451","0.720","0.179","0.362","0.202","0.405","0.627","0.584","0.324","0.361","0.373","0.054","0.596","2.681","","2.837"
"Plun_YS103.v1.contig_1385_pilon.g106050.t1","0.984","0.867","0.315","0.874","0.813","0.610","0.626","0.656","0.612","0.874","0.522","0.612","0.445","0.630","0.509","0.654","0.640","0.444","0.001","0.175","0.554","0.172","0.384","0.340","0.386","0.655","","0.297","0.175","0.340","0.563","0.519","0.259","0.297","0.308","0.174","0.531","2.616","0.179","2.772"
"Lpur_YS149.v1.contig_12_pilon.g064440.t1","0.985","0.868","0.316","0.875","0.815","0.611","0.627","0.657","0.613","0.875","0.523","0.613","0.446","0.631","0.510","0.655","0.641","0.445","","0.176","0.555","0.173","0.385","0.341","0.387","0.656","0.001","0.298","0.176","0.341","0.564","0.520","0.260","0.298","0.309","0.175","0.532","2.617","0.180","2.773"
"Smacrob_YS261.v1.contig_3727_pilon.g131360.t1","0.929","0.812","0.260","0.819","0.759","0.555","0.571","0.601","0.557","0.819","0.467","0.557","0.390","0.576","0.454","0.599","0.585","0.389","0.260","0.320","0.500","0.317","0.329","0.285","0.332","0.600","0.259","0.243","0.320","0.285","0.508","0.465","","0.242","0.254","0.319","0.477","2.561","0.324","2.718"
"Smacrob_YS261.v1.contig_3727_pilon.g131370.t1","0.938","0.822","0.269","0.828","0.768","0.564","0.581","0.611","0.567","0.828","0.477","0.567","0.400","0.585","0.463","0.608","0.594","0.398","0.270","0.330","0.509","0.326","0.339","0.295","0.341","0.610","0.269","0.252","0.330","0.295","0.517","0.474","","0.251","0.263","0.328","0.486","2.571","0.333","2.727"
"Pmon_YS87.hap1.v1.h1tg001224l.g561830.t1","0.910","0.793","0.104","0.800","0.740","0.536","0.552","0.582","0.538","0.800","0.448","0.538","0.371","0.556","0.435","0.580","0.566","0.370","0.298","0.358","0.481","0.355","0.310","0.266","0.312","0.581","0.297","","0.358","0.266","0.489","0.446","0.243","0.180","0.192","0.357","0.457","2.542","0.362","2.699"
"Cang_YS89.v1.contig_2016_pilon.g195110.t1","0.928","0.811","","0.817","0.757","0.553","0.570","0.600","0.556","0.817","0.466","0.556","0.389","0.574","0.452","0.598","0.583","0.388","0.316","0.376","0.498","0.373","0.328","0.284","0.330","0.599","0.315","0.104","0.376","0.284","0.506","0.463","0.260","0.198","0.210","0.375","0.475","2.560","0.380","2.716"
"Tunci_YS212.v1.contig_113_pilon.g012260.t1","0.921","0.804","0.210","0.811","0.751","0.547","0.563","0.593","0.549","0.811","0.459","0.549","0.382","0.568","0.446","0.591","0.577","0.381","0.309","0.369","0.492","0.366","0.321","0.277","0.324","0.592","0.308","0.192","0.369","0.277","0.500","0.457","0.254","0.024","","0.368","0.469","2.553","0.373","2.710"
"Tlab_YS204.v1.contig_247_pilon.g0482890.t1","0.909","0.793","0.198","0.799","0.739","0.535","0.552","0.582","0.538","0.799","0.448","0.538","0.371","0.556","0.434","0.579","0.565","0.370","0.298","0.358","0.480","0.355","0.310","0.266","0.312","0.581","0.297","0.180","0.358","0.266","0.488","0.445","0.242","","0.024","0.356","0.457","2.542","0.361","2.698"
"Ptet_YS159.v1.contig_415_pilon.g120490.t1","0.937","0.820","0.284","0.827","0.767","0.563","0.579","0.609","0.565","0.827","0.475","0.565","0.398","0.583","0.462","0.607","0.593","0.397","0.341","0.401","0.508","0.398","0.337","0.000","0.046","0.608","0.340","0.266","0.401","","0.516","0.473","0.285","0.266","0.277","0.400","0.484","2.569","0.405","2.726"
"Msam_YS158.v1.contig_690.g156650.t1","0.937","0.820","0.284","0.827","0.767","0.563","0.579","0.609","0.565","0.827","0.475","0.565","0.398","0.583","0.462","0.607","0.593","0.397","0.341","0.401","0.508","0.398","0.337","","0.046","0.608","0.340","0.266","0.401","0.000","0.516","0.473","0.285","0.266","0.277","0.400","0.484","2.569","0.405","2.726"
"Pero_YS156.v1.contig_2283_pilon.g174070.t1","0.983","0.866","0.330","0.873","0.813","0.609","0.625","0.656","0.612","0.873","0.521","0.612","0.445","0.630","0.508","0.653","0.639","0.443","0.387","0.447","0.554","0.444","0.383","0.046","","0.654","0.386","0.312","0.447","0.046","0.562","0.519","0.332","0.312","0.324","0.446","0.531","2.616","0.451","2.772"
"Tlab_YS204.v1.contig_1080_pilon.g0068240.t1","0.987","0.870","0.379","0.877","0.816","0.613","0.629","0.659","0.615","0.877","0.525","0.615","0.448","0.633","0.511","0.657","0.642","0.447","0.500","0.539","0.557","0.528","0.387","0.452","0.499","0.658","0.499","0.425","0.539","0.452","0.565","0.522","0.445","","0.437","0.537","0.534","2.619","0.541","2.775"
"Pmonvarlob_YS172.hap1.v1.h1tg000006l.g141430.t1","0.990","0.873","0.382","0.879","0.819","0.615","0.632","0.662","0.618","0.879","0.528","0.618","0.451","0.636","0.514","0.659","0.645","0.450","0.124","0.000","0.560","0.045","0.328","0.489","0.535","0.661","0.122","0.444","","0.489","0.568","0.085","0.481","0.458","0.451","0.152","0.113","2.622","0.155","2.778"
"Matro_YS75.v1.contig_303_pilon.g120820.t1","0.990","0.873","0.382","0.879","0.819","0.615","0.632","0.662","0.618","0.879","0.528","0.618","0.451","0.636","0.514","0.659","0.645","0.450","0.124","","0.560","0.045","0.328","0.489","0.535","0.661","0.122","0.444","0.000","0.489","0.568","0.085","0.481","0.458","0.451","0.152","0.113","2.622","0.155","2.778"
